transaction_id,account_id,transaction_date,amount,category,type,payment_mode,description
13405,12,2025-08-28,27080.0,Salary,Income,Net Banking,Iure voluptatem quidem commodi reprehenderit.
13406,685,2026-05-18,16470.0,Shopping,Expense,Upi,Voluptate incidunt maxime.
13407,303,2026-01-17,9435.0,Education,Expense,Credit Card,Assumenda sit odio.
13408,366,2026-04-14,7736.0,Shopping,Expense,Upi,Tempora labore magnam nesciunt aperiam.
13409,722,2025-03-17,24346.0,Emi,Expense,Net Banking,Facilis iure ratione consectetur.
13410,230,2024-09-25,152282.0,Freelance,Income,Net Banking,Eius minima ullam explicabo.
13411,541,2024-10-27,398.0,Rent,Expense,Credit Card,Iste mollitia animi maxime.
13412,384,2025-12-27,13931.0,Travel,Expense,Cash,Assumenda quaerat nihil quidem placeat.
13413,186,2025-06-24,57465.0,Freelance,Income,Debit Card,Cupiditate beatae.
13414,539,2025-11-03,190048.0,Business,Income,Debit Card,Illo quasi rem quidem.
13415,483,2024-07-21,24279.0,Healthcare,Expense,Cash,Quia repudiandae ab.
13416,458,2026-04-12,24437.0,Utilities,Expense,Credit Card,Dignissimos quod debitis voluptatum.
13417,567,2026-06-20,184235.0,Freelance,Income,Cash,Doloremque temporibus.
13418,174,2025-10-05,107829.0,Business,Income,Credit Card,Eos culpa ea consectetur.
13419,759,2025-11-06,6797.0,Shopping,Expense,Credit Card,Ex dolorum voluptatibus.
13420,512,2024-10-23,5491.0,Food,Expense,Upi,Repellat quam necessitatibus.
13421,190,2025-09-20,15721.0,Healthcare,Expense,Cash,Dicta corporis eum.
13422,666,2024-08-31,20990.0,Emi,Expense,Debit Card,Quam voluptas fugit quidem.
13423,301,2025-03-12,26982.0,Freelance,Income,Credit Card,Quis cumque fugiat quaerat.
13424,450,2025-11-22,19767.0,Entertainment,Expense,Cash,Doloribus cupiditate veritatis.
13425,613,2025-06-01,22559.0,Emi,Expense,Upi,Mollitia dolorem aperiam ipsa.
13426,779,2026-04-21,8613.0,Insurance,Expense,Net Banking,Eius impedit unde.
13427,536,2026-05-21,25999.0,Rental Income,Income,Net Banking,Veritatis quod occaecati facere.
13428,788,2025-10-14,7053.0,Food,Expense,Cash,Explicabo sed ad.
13429,676,2025-05-21,11292.0,Utilities,Expense,Upi,Ea vitae earum animi.
13430,417,2024-08-07,17529.0,Emi,Expense,Upi,Beatae optio voluptate error impedit.
13431,997,2026-04-13,21318.0,Rent,Expense,Credit Card,Ipsam ducimus a.
13432,626,2025-01-19,18270.0,Entertainment,Expense,Cash,Sequi porro at.
13433,548,2024-09-01,69884.0,Investment Returns,Income,Credit Card,Dolore cum.
13434,570,2025-03-24,3997.0,Education,Expense,Credit Card,Est esse distinctio dolore neque.
13435,619,2026-01-05,23017.0,Utilities,Expense,Net Banking,Expedita voluptatum similique repellendus beatae.
13436,22,2025-03-13,3190.0,Healthcare,Expense,Net Banking,Quis nostrum vero inventore.
13437,217,2025-12-05,4685.0,Rent,Expense,Cash,Aliquid nihil.
13438,871,2026-01-25,125872.0,Freelance,Income,Debit Card,Minus expedita saepe facilis.
13439,668,2025-11-17,126683.0,Investment Returns,Income,Credit Card,Quasi accusantium est culpa soluta.
13440,21,2024-11-18,80341.0,Rental Income,Income,Debit Card,Voluptates quos doloribus laborum.
13441,751,2025-09-18,51300.0,Investment Returns,Income,Net Banking,Minus illo distinctio aut.
13442,765,2024-09-23,14237.0,Food,Expense,Upi,Sed dignissimos voluptas optio accusantium.
13443,544,2025-09-28,8287.0,Rent,Expense,Upi,Neque ipsa.
13444,899,2025-04-13,83049.0,Investment Returns,Income,Upi,Doloribus delectus fugiat.
13445,459,2025-07-07,7814.0,Rent,Expense,Cash,Voluptatum modi.
13446,544,2026-05-21,164531.0,Rental Income,Income,Cash,Maxime ipsa.
13447,208,2026-03-10,151836.0,Investment Returns,Income,Net Banking,Ad perferendis.
13448,109,2026-03-18,19591.0,Insurance,Expense,Cash,Cumque rerum nesciunt quasi fugit.
13449,544,2024-09-11,94276.0,Rental Income,Income,Net Banking,Facilis sit.
13450,977,2024-09-14,792.0,Entertainment,Expense,Credit Card,Ut optio dolorem ipsam.
13451,315,2025-03-07,43503.0,Rental Income,Income,Cash,Omnis culpa assumenda placeat.
13452,614,2026-06-05,17961.0,Food,Expense,Cash,Possimus aut sit quas rerum.
13453,520,2026-05-11,10777.0,Healthcare,Expense,Upi,Voluptas soluta nobis fuga.
13454,421,2025-02-23,21683.0,Shopping,Expense,Credit Card,Beatae eligendi dolore.
13455,561,2026-06-27,24711.0,Education,Expense,Cash,Nam quaerat nostrum assumenda.
13456,238,2026-01-02,191182.0,Investment Returns,Income,Net Banking,Beatae soluta sed.
13457,402,2026-06-18,41593.0,Investment Returns,Income,Debit Card,Libero consectetur delectus nisi porro.
13458,268,2024-10-16,384.0,Shopping,Expense,Credit Card,Consequatur rem alias officia sequi.
13459,663,2025-08-10,22030.0,Food,Expense,Debit Card,Exercitationem repellendus incidunt quas.
13460,109,2026-07-12,16011.0,Emi,Expense,Credit Card,Hic at.
13461,177,2025-10-08,14130.0,Emi,Expense,Upi,Nulla aperiam molestias.
13462,354,2025-09-10,2358.0,Education,Expense,Net Banking,Soluta harum molestiae architecto.
13463,281,2024-08-05,17215.0,Travel,Expense,Net Banking,Accusamus aut sequi repudiandae id.
13464,483,2024-12-28,12047.0,Emi,Expense,Credit Card,Sit voluptate.
13465,56,2024-07-25,14822.0,Utilities,Expense,Cash,Veniam commodi ut minus.
13466,583,2024-12-13,13982.0,Emi,Expense,Upi,Fuga dolorum illum.
13467,890,2025-06-06,5566.0,Entertainment,Expense,Upi,Cupiditate quam iste voluptatum alias.
13468,258,2026-04-06,88525.0,Business,Income,Upi,Perferendis quo soluta ad.
13469,890,2026-04-30,192417.0,Business,Income,Net Banking,Dignissimos deserunt.
13470,788,2025-07-11,18866.0,Insurance,Expense,Cash,Distinctio deleniti saepe.
13471,52,2025-06-30,5601.0,Travel,Expense,Net Banking,Debitis soluta expedita fugit.
13472,118,2026-04-02,20381.0,Emi,Expense,Credit Card,Dolorum ea.
13473,128,2025-08-09,116172.0,Salary,Income,Cash,Consequatur magni veniam unde.
13474,38,2026-07-13,122805.0,Investment Returns,Income,Credit Card,Impedit nemo.
13475,24,2025-02-25,72548.0,Salary,Income,Net Banking,Porro ipsam nemo illo ea.
13476,334,2024-09-28,2281.0,Food,Expense,Cash,Id omnis cupiditate nostrum.
13477,367,2026-03-04,35392.0,Salary,Income,Debit Card,Incidunt numquam laboriosam soluta eveniet.
13478,524,2025-08-23,11314.0,Utilities,Expense,Upi,Doloribus ea minima occaecati.
13479,674,2025-09-17,6107.0,Travel,Expense,Cash,Nostrum cupiditate atque suscipit.
13480,948,2026-02-23,60084.0,Business,Income,Upi,Eligendi quam.
13481,389,2024-09-01,24642.0,Entertainment,Expense,Debit Card,Minima eius architecto.
13482,619,2025-08-28,18843.0,Healthcare,Expense,Net Banking,Dolore illo occaecati.
13483,805,2025-08-27,11006.0,Emi,Expense,Cash,Inventore officiis ipsum.
13484,324,2026-02-27,20472.0,Rent,Expense,Credit Card,Impedit reprehenderit autem.
13485,130,2026-03-30,5047.0,Food,Expense,Net Banking,Officiis at.
13486,59,2025-12-24,2455.0,Emi,Expense,Debit Card,Commodi animi ipsa laudantium.
13487,929,2024-12-01,13398.0,Travel,Expense,Upi,Itaque veniam deleniti.
13488,987,2026-06-16,6444.0,Travel,Expense,Credit Card,Quo maxime provident.
13489,658,2025-04-12,95190.0,Business,Income,Cash,Repellendus aut.
13490,270,2025-01-20,19911.0,Rent,Expense,Cash,Iure facilis itaque.
13491,214,2024-11-06,21212.0,Insurance,Expense,Cash,Atque nam impedit qui.
13492,252,2025-01-30,24782.0,Emi,Expense,Net Banking,Cupiditate vitae aspernatur consequatur ipsam.
13493,945,2025-01-22,9355.0,Salary,Income,Cash,Repellat alias ipsa laborum.
13494,183,2026-04-29,132266.0,Salary,Income,Credit Card,Velit ea id.
13495,374,2025-01-21,22275.0,Utilities,Expense,Debit Card,Aspernatur dolore odio itaque voluptas.
13496,178,2025-06-10,115.0,Emi,Expense,Debit Card,Excepturi voluptatum at nihil.
13497,478,2024-12-23,115572.0,Rental Income,Income,Cash,Dignissimos at rerum ipsa.
13498,558,2024-09-12,22448.0,Emi,Expense,Upi,Necessitatibus pariatur.
13499,257,2026-07-09,20395.0,Entertainment,Expense,Net Banking,Voluptates quisquam eaque.
13500,547,2025-11-30,22635.0,Shopping,Expense,Debit Card,Dolorum rem deleniti.
13501,400,2026-04-07,10083.0,Shopping,Expense,Net Banking,In incidunt error odit.
13502,531,2025-07-23,109201.0,Salary,Income,Debit Card,Nesciunt autem commodi ad.
13503,60,2024-09-23,111609.0,Salary,Income,Credit Card,Aut eius ab doloremque.
13504,4,2026-02-20,7005.0,Utilities,Expense,Cash,Molestias adipisci dolore modi.
13505,146,2025-02-23,667.0,Food,Expense,Net Banking,Deserunt iusto cum.
13506,807,2025-12-24,22717.0,Food,Expense,Cash,Officiis sed harum.
13507,21,2026-04-07,2577.0,Education,Expense,Cash,Beatae quo cum quod.
13508,105,2026-02-05,139365.0,Rental Income,Income,Debit Card,Dolorum sint molestias.
13509,630,2025-02-27,11634.0,Travel,Expense,Upi,Architecto sapiente cumque dolorem.
13510,165,2025-11-22,8939.0,Food,Expense,Debit Card,Mollitia repellendus id eaque tempore.
13511,498,2026-05-17,3061.0,Healthcare,Expense,Net Banking,Itaque perspiciatis rem.
13512,731,2024-12-20,14228.0,Education,Expense,Credit Card,Excepturi ex.
13513,178,2025-11-03,700.0,Rent,Expense,Upi,Voluptas tempore.
13514,716,2025-05-30,137731.0,Salary,Income,Net Banking,Inventore ratione excepturi quam.
13515,989,2024-08-19,193612.0,Freelance,Income,Upi,Animi ipsa.
13516,1011,2025-08-09,51748.0,Rental Income,Income,Upi,Est illo necessitatibus nesciunt.
13517,601,2025-09-20,17588.0,Education,Expense,Net Banking,Hic quaerat pariatur.
13518,244,2024-11-05,20202.0,Healthcare,Expense,Net Banking,Error voluptatibus.
13519,469,2025-04-20,2083.0,Healthcare,Expense,Net Banking,Consequuntur cumque natus adipisci.
13520,497,2024-12-02,19049.0,Food,Expense,Upi,Accusantium dolores suscipit nam hic.
13521,494,2025-01-18,10999.0,Emi,Expense,Upi,Ad laborum saepe eum.
13522,923,2025-11-12,14367.0,Shopping,Expense,Upi,Sapiente a consequatur quo ea.
13523,227,2026-04-22,16620.0,Emi,Expense,Credit Card,Sequi eveniet mollitia aut quia.
13524,733,2025-12-24,171931.0,Business,Income,Credit Card,Sapiente quasi enim cupiditate.
13525,159,2025-05-24,1845.0,Emi,Expense,Debit Card,Vero cum.
13526,475,2024-11-02,57786.0,Salary,Income,Cash,Atque amet.
13527,672,2026-07-08,12244.0,Food,Expense,Cash,Occaecati nam commodi sit.
13528,759,2025-04-28,23778.0,Shopping,Expense,Credit Card,Quos at eaque.
13529,135,2024-07-22,11472.0,Food,Expense,Upi,Aliquam consectetur reiciendis similique odit.
13530,266,2025-02-24,10257.0,Education,Expense,Cash,Molestias quisquam quisquam sapiente.
13531,16,2024-11-06,12711.0,Insurance,Expense,Debit Card,Cupiditate porro.
13532,459,2025-01-10,356.0,Food,Expense,Net Banking,Eligendi cupiditate.
13533,175,2025-02-11,75787.0,Rental Income,Income,Credit Card,Rem itaque pariatur praesentium optio.
13534,810,2025-02-08,15253.0,Insurance,Expense,Net Banking,Rem nobis placeat odio.
13535,401,2026-05-20,98613.0,Investment Returns,Income,Cash,Aperiam harum doloribus explicabo.
13536,445,2025-07-11,5327.0,Insurance,Expense,Upi,Numquam voluptate vel quo cum.
13537,464,2025-12-21,3337.0,Utilities,Expense,Upi,Totam perspiciatis quas quibusdam dolor.
13538,889,2024-10-25,19079.0,Food,Expense,Upi,Saepe vel.
13539,294,2025-01-02,10518.0,Travel,Expense,Debit Card,Dolor sit quasi vero.
13540,871,2026-06-21,5595.0,Rent,Expense,Cash,Asperiores dignissimos voluptas.
13541,877,2024-11-19,2359.0,Healthcare,Expense,Debit Card,Ex culpa iste.
13542,604,2025-02-06,2841.0,Emi,Expense,Upi,Illo porro maxime tempora.
13543,239,2025-08-27,19889.0,Healthcare,Expense,Credit Card,Vel voluptas.
13544,154,2026-06-20,10533.0,Insurance,Expense,Cash,Maiores neque dolorum maxime est.
13545,570,2025-01-12,9171.0,Travel,Expense,Upi,Magni eos veritatis dolore itaque.
13546,217,2025-08-05,1467.0,Insurance,Expense,Net Banking,Vitae sapiente debitis.
13547,482,2025-03-13,4282.0,Food,Expense,Upi,Eos porro vero.
13548,458,2025-10-07,35382.0,Investment Returns,Income,Upi,Iste quibusdam sint.
13549,570,2025-06-27,4013.0,Shopping,Expense,Net Banking,Sunt eos officia.
13550,925,2026-01-26,24344.0,Travel,Expense,Net Banking,Aliquid ducimus dolorum.
13551,339,2025-11-24,114791.0,Business,Income,Cash,Eligendi recusandae unde aliquam natus.
13552,725,2025-08-28,3287.0,Utilities,Expense,Net Banking,Voluptas natus sequi.
13553,416,2026-07-13,186062.0,Salary,Income,Upi,Facere culpa rem molestias.
13554,111,2025-06-04,14831.0,Travel,Expense,Debit Card,Sint fugit modi sed explicabo.
13555,424,2024-10-13,17736.0,Rent,Expense,Cash,Odit quia nam.
13556,237,2025-04-28,19564.0,Shopping,Expense,Cash,Nisi ex eius dicta tempore.
13557,202,2025-05-21,1386.0,Healthcare,Expense,Upi,Nobis modi reiciendis veniam rerum.
13558,720,2026-03-01,13945.0,Food,Expense,Debit Card,Voluptatibus omnis alias minus.
13559,883,2025-01-06,6863.0,Utilities,Expense,Net Banking,Labore sit occaecati impedit.
13560,354,2026-01-11,5908.0,Shopping,Expense,Cash,Quia voluptas voluptates.
13561,82,2025-10-28,66602.0,Freelance,Income,Debit Card,Non exercitationem minus ratione.
13562,820,2024-07-22,65242.0,Salary,Income,Upi,Officiis quos.
13563,244,2025-06-21,14607.0,Utilities,Expense,Debit Card,Labore blanditiis aut omnis.
13564,880,2025-03-19,2593.0,Healthcare,Expense,Net Banking,Tempora suscipit neque eius.
13565,146,2025-12-31,4758.0,Travel,Expense,Credit Card,Exercitationem impedit rerum aperiam.
13566,326,2026-06-01,10878.0,Food,Expense,Upi,Ipsam laborum beatae officiis nihil.
13567,561,2025-02-28,937.0,Emi,Expense,Net Banking,Rem facere ipsum.
13568,34,2024-11-14,19475.0,Food,Expense,Net Banking,Velit natus velit.
13569,640,2024-11-17,23522.0,Education,Expense,Debit Card,Suscipit non sint praesentium numquam.
13570,746,2025-07-23,10140.0,Entertainment,Expense,Debit Card,Vero ducimus omnis fugiat.
13571,284,2025-11-12,24180.0,Travel,Expense,Debit Card,Nulla adipisci nisi alias.
13572,266,2024-09-23,17708.0,Rent,Expense,Debit Card,Veritatis rem laborum similique.
13573,373,2026-02-02,781.0,Rent,Expense,Cash,At ipsam nostrum debitis dolorem.
13574,998,2024-09-05,21455.0,Shopping,Expense,Cash,Distinctio aspernatur cum minima.
13575,783,2025-01-29,64266.0,Freelance,Income,Debit Card,Autem harum animi impedit animi.
13576,543,2025-10-30,23812.0,Healthcare,Expense,Debit Card,Esse omnis nostrum.
13577,510,2026-04-08,10110.0,Emi,Expense,Debit Card,Nulla inventore.
13578,601,2026-02-17,21708.0,Utilities,Expense,Cash,A quae nam aperiam.
13579,393,2025-05-15,11525.0,Emi,Expense,Upi,Quas architecto in.
13580,786,2026-04-01,12059.0,Emi,Expense,Debit Card,Sapiente sequi voluptatum.
13581,594,2026-03-10,14697.0,Emi,Expense,Cash,Laboriosam quas impedit incidunt molestiae.
13582,1008,2025-12-07,9263.0,Food,Expense,Upi,Eius harum.
13583,575,2025-01-03,22117.0,Rent,Expense,Upi,Excepturi facilis eaque inventore.
13584,482,2026-06-18,12108.0,Education,Expense,Debit Card,Voluptates explicabo asperiores.
13585,188,2026-04-20,23857.0,Entertainment,Expense,Cash,Consectetur hic velit animi minima.
13586,1001,2026-07-14,2104.0,Entertainment,Expense,Credit Card,Repellat harum.
13587,978,2026-06-28,7435.0,Education,Expense,Net Banking,Aliquid explicabo.
13588,497,2024-12-23,20088.0,Food,Expense,Debit Card,Nesciunt voluptas architecto provident vel.
13589,871,2026-06-01,9963.0,Travel,Expense,Upi,Rem iure magni.
13590,330,2025-11-30,2421.0,Education,Expense,Debit Card,Rem unde.
13591,369,2025-04-21,17822.0,Shopping,Expense,Debit Card,Ab explicabo.
13592,530,2025-02-05,14805.0,Insurance,Expense,Cash,Facere nesciunt sunt sequi.
13593,785,2025-12-04,14722.0,Food,Expense,Cash,Quo quisquam laboriosam autem corporis.
13594,72,2025-09-16,21176.0,Insurance,Expense,Cash,Impedit architecto explicabo.
13595,310,2026-03-16,18310.0,Food,Expense,Net Banking,Odit perferendis iure.
13596,684,2025-07-16,16721.0,Entertainment,Expense,Credit Card,Illum soluta ullam deleniti.
13597,234,2025-05-28,7866.0,Entertainment,Expense,Credit Card,Sapiente perferendis aliquam.
13598,612,2024-10-26,12920.0,Healthcare,Expense,Upi,Culpa id vel.
13599,759,2025-08-31,20145.0,Entertainment,Expense,Credit Card,Eaque blanditiis est veritatis.
13600,73,2025-11-28,2760.0,Emi,Expense,Debit Card,Maiores quibusdam.
13601,221,2025-03-02,2302.0,Entertainment,Expense,Credit Card,Eveniet culpa.
13602,972,2024-08-08,7678.0,Healthcare,Expense,Cash,Qui unde nesciunt.
13603,666,2024-09-26,12024.0,Food,Expense,Net Banking,Nulla porro cupiditate.
13604,327,2024-08-18,303.0,Utilities,Expense,Upi,Nostrum quae quisquam.
13605,368,2025-02-09,24129.0,Investment Returns,Income,Debit Card,Assumenda voluptates sunt.
13606,762,2026-01-28,22182.0,Emi,Expense,Net Banking,Necessitatibus numquam quisquam vero.
13607,105,2026-06-26,12624.0,Healthcare,Expense,Credit Card,Harum fugit quam eaque.
13608,283,2026-06-26,6092.0,Utilities,Expense,Net Banking,Optio commodi.
13609,401,2025-11-02,9993.0,Education,Expense,Upi,Ut ex.
13610,998,2024-09-26,12640.0,Insurance,Expense,Credit Card,Qui facere.
13611,717,2025-05-16,4295.0,Shopping,Expense,Debit Card,Impedit ipsum officia.
13612,729,2024-11-10,830.0,Travel,Expense,Cash,Pariatur nam culpa.
13613,545,2025-08-19,9457.0,Insurance,Expense,Credit Card,Quis nesciunt quam.
13614,296,2025-07-11,14442.0,Utilities,Expense,Cash,Blanditiis dolorem.
13615,2,2025-11-10,23130.0,Food,Expense,Credit Card,Recusandae iure repellendus minima eum.
13616,631,2026-02-25,13183.0,Emi,Expense,Upi,Saepe sint corporis vitae occaecati.
13617,527,2025-08-03,130913.0,Business,Income,Net Banking,Aliquid incidunt.
13618,1000,2025-04-12,21628.0,Education,Expense,Cash,Distinctio velit.
13619,673,2025-08-22,16194.0,Emi,Expense,Credit Card,Dolor voluptatum minus.
13620,203,2026-04-11,17619.0,Food,Expense,Upi,Repellendus saepe inventore.
13621,198,2025-06-12,1313.0,Shopping,Expense,Credit Card,Rerum vero.
13622,170,2025-12-09,15649.0,Food,Expense,Credit Card,Minus natus officia.
13623,914,2026-02-25,112916.0,Salary,Income,Cash,Magni officia ipsam numquam sed.
13624,600,2026-01-13,12397.0,Insurance,Expense,Upi,Quam atque velit dolorem.
13625,194,2025-02-11,19477.0,Healthcare,Expense,Net Banking,Animi officiis nemo.
13626,723,2025-01-14,2783.0,Utilities,Expense,Credit Card,Impedit illum aliquid.
13627,132,2025-01-05,36278.0,Freelance,Income,Cash,Excepturi aspernatur blanditiis dignissimos.
13628,455,2025-12-17,16101.0,Insurance,Expense,Debit Card,Omnis impedit nam explicabo itaque.
13629,575,2024-11-25,2942.0,Food,Expense,Debit Card,Iure voluptates expedita cumque ratione.
13630,559,2026-07-15,23731.0,Utilities,Expense,Debit Card,Dolor sapiente blanditiis culpa porro.
13631,159,2024-08-02,12489.0,Rent,Expense,Cash,Quia nulla voluptatum error non.
13632,717,2025-07-02,10897.0,Utilities,Expense,Credit Card,Esse consectetur sapiente.
13633,100,2026-06-24,12585.0,Rent,Expense,Cash,Minima quidem.
13634,523,2024-08-08,12227.0,Food,Expense,Debit Card,Iusto minima.
13635,15,2025-04-13,8505.0,Shopping,Expense,Net Banking,Itaque veniam laudantium.
13636,895,2025-01-02,24111.0,Emi,Expense,Credit Card,Eaque velit ipsam.
13637,405,2025-08-06,11807.0,Healthcare,Expense,Debit Card,Eius impedit.
13638,343,2026-02-07,17872.0,Rent,Expense,Cash,Doloribus corporis.
13639,776,2025-04-12,11619.0,Education,Expense,Net Banking,Quia est dolorem.
13640,912,2025-12-07,16132.0,Utilities,Expense,Cash,Accusamus nobis nesciunt ipsa.
13641,390,2026-04-07,3438.0,Rent,Expense,Net Banking,Enim itaque.
13642,779,2026-06-12,8881.0,Emi,Expense,Net Banking,In architecto voluptates nobis.
13643,982,2026-06-17,132436.0,Business,Income,Net Banking,Sequi excepturi aliquam rerum.
13644,792,2026-02-04,6746.0,Rent,Expense,Net Banking,Tempore doloremque quam.
13645,983,2024-10-26,11424.0,Insurance,Expense,Upi,Dolores nemo expedita.
13646,563,2024-12-22,22917.0,Emi,Expense,Cash,Animi illo repellat corporis.
